query,execution_time_s,puissance_moyenne_W,energy_consumed_J
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,80.142,8.0142
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,70.257,7.0257
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1514,80.279,8.0279
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1528,66.406,6.6406
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1507,76.329,7.6329
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1518,67.766,6.7766
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1509,74.83,7.483
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1509,75.962,7.5962
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1531,73.886,7.3886
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1511,66.325,6.6325
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1528,73.614,7.3614
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1514,64.503,6.4503
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1526,72.931,7.2931
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1513,88.403,8.8403
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1526,74.141,7.4141
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,73.529,7.3529
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,74.202,7.4202
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1507,68.722,6.8722
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1515,72.718,7.2718
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1511,112.897,11.2897
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1524,82.902,8.2902
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.15,72.856,7.2856
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1521,78.639,7.8639
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1521,106.304,10.6304
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1536,70.744,7.0744
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,70.08,7.008
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,88.486,8.8486
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1503,87.081,8.7081
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1524,89.44,8.944
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1504,81.856,8.1856
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1516,75.411,7.5411
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1536,90.811,9.0811
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1513,67.312,6.7312
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,93.684,9.3684
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1501,65.919,6.5919
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,73.672,7.3672
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1499,66.268,6.6268
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1526,89.319,8.9319
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.15,65.253,6.5253
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,77.637,7.7637
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1497,75.942,7.5942
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,101.245,10.1245
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1504,65.612,6.5612
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1518,73.086,7.3086
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1519,79.471,7.9471
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1524,71.824,7.1824
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1498,71.853,7.1853
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1517,88.561,8.8561
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.15,72.492,7.2492
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,75.743,7.5743
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1511,100.615,10.0615
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,72.065,7.2065
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1519,91.492,9.1492
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1544,71.573,7.1573
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1499,70.086,7.0086
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1534,68.963,6.8963
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1511,76.069,7.6069
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,83.307,8.3307
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1524,94.721,9.4721
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1514,77.222,7.7222
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1518,69.923,6.9923
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1538,66.254,6.6254
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,72.722,7.2722
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1503,64.186,6.4186
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1519,114.989,11.4989
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1504,76.497,7.6497
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1543,73.843,7.3843
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1497,68.078,6.8078
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,111.473,11.1473
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1514,97.154,9.7154
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1543,74.833,7.4833
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1498,73.304,7.3304
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,72.644,7.2644
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1504,86.109,8.6109
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1529,71.543,7.1543
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1502,72.498,7.2498
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1538,68.497,6.8497
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,74.826,7.4826
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1526,77.213,7.7213
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1517,75.618,7.5618
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1532,70.37,7.037
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,73.647,7.3647
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1515,70.457,7.0457
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1529,72.794,7.2794
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1514,117.495,11.7495
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,85.568,8.5568
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1507,68.948,6.8948
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1556,73.474,7.3474
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1504,66.554,6.6554
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1553,106.534,10.6534
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1508,63.856,6.3856
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,73.252,7.3252
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1509,71.12,7.112
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,72.252,7.2252
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1529,69.762,6.9762
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,73.39,7.339
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,73.031,7.3031
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1541,73.279,7.3279
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.15,73.231,7.3231
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,80.163,8.0163
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.15,71.864,7.1864
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,86.843,8.6843
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1517,73.29,7.329
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,98.657,9.8657
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1505,74.983,7.4983
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1511,66.73,6.673
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,74.675,7.4675
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1503,66.309,6.6309
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,84.6,8.46
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,67.211,6.7211
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1546,74.637,7.4637
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,66.561,6.6561
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1543,95.352,9.5352
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1496,65.64,6.564
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1528,74.148,7.4148
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1503,69.795,6.9795
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1531,116.302,11.6302
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.151,112.916,11.2916
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1516,126.686,12.6686
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1501,117.348,11.7348
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,121.669,12.1669
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1499,74.14,7.414
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1523,85.732,8.5732
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,75.068,7.5068
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,87.921,8.7921
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1508,81.818,8.1818
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1523,77.144,7.7144
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1504,74.26,7.426
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1523,89.799,8.9799
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1507,70.815,7.0815
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1537,67.716,6.7716
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.15,77.842,7.7842
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1517,72.698,7.2698
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,73.419,7.3419
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,67.375,6.7375
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,100.375,10.0375
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1501,75.816,7.5816
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1518,75.437,7.5437
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1507,69.527,6.9527
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1542,74.613,7.4613
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1505,75.133,7.5133
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.155,82.251,8.2251
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1508,67.535,6.7535
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1526,75.448,7.5448
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1515,101.826,10.1826
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1524,140.581,14.0581
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1501,71.525,7.1525
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,71.691,7.1691
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1513,73.906,7.3906
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1519,112.18,11.218
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1498,74.671,7.4671
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1529,71.99,7.199
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1497,77.468,7.7468
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1524,85.3,8.53
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1501,75.763,7.5763
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1526,69.157,6.9157
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1494,72.986,7.2986
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1521,93.318,9.3318
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1498,81.029,8.1029
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1518,91.742,9.1742
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1519,95.452,9.5452
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,97.949,9.7949
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1529,99.728,9.9728
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1513,65.49,6.549
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,72.516,7.2516
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1508,66.712,6.6712
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1536,78.27,7.827
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,71.463,7.1463
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1542,78.419,7.8419
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1507,68.207,6.8207
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,73.476,7.3476
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1512,69.167,6.9167
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,77.772,7.7772
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1514,68.947,6.8947
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1521,96.226,9.6226
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.15,73.36,7.336
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,71.266,7.1266
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,74.764,7.4764
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,98.237,9.8237
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,71.78,7.178
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1526,67.832,6.7832
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1497,74.269,7.4269
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,98.348,9.8348
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.151,76.394,7.6394
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,67.771,6.7771
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,84.311,8.4311
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1517,64.386,6.4386
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1518,75.525,7.5525
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1523,83.905,8.3905
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1521,112.937,11.2937
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1509,105.136,10.5136
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,93.688,9.3688
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1519,105.243,10.5243
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1548,101.356,10.1356
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1518,99.579,9.9579
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,83.089,8.3089
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.151,82.525,8.2525
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,72.077,7.2077
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1529,74.63,7.463
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1523,70.304,7.0304
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1511,130.74,13.074
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1541,112.444,11.2444
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1509,75.826,7.5826
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,72.025,7.2025
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1504,75.866,7.5866
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1533,74.555,7.4555
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1526,77.844,7.7844
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1505,68.256,6.8256
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1544,98.403,9.8403
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,67.162,6.7162
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,75.953,7.5953
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1504,68.109,6.8109
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,79.382,7.9382
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1507,61.917,6.1917
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1529,72.87,7.287
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,66.689,6.6689
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1532,72.513,7.2513
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1505,61.98,6.198
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1521,71.882,7.1882
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,67.585,6.7585
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1543,70.097,7.0097
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1533,69.7,6.97
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1521,69.866,6.9866
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1512,76.607,7.6607
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1523,76.638,7.6638
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1515,87.128,8.7128
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,71.388,7.1388
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1514,77.198,7.7198
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,72.47,7.247
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1552,117.771,11.7771
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,66.881,6.6881
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1528,71.58,7.158
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1516,84.667,8.4667
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1529,84.387,8.4387
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1498,67.395,6.7395
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1518,77.138,7.7138
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.15,69.758,6.9758
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,73.041,7.3041
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1521,64.993,6.4993
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1994,73.381,7.3381
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1519,70.952,7.0952
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.151,117.001,11.7001
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1515,120.964,12.0964
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1503,114.1,11.41
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,123.757,12.3757
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1511,78.984,7.8984
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1528,69.658,6.9658
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,72.663,7.2663
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.152,73.759,7.3759
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1501,77.135,7.7135
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1526,66.202,6.6202
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1503,75.882,7.5882
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1601,72.158,7.2158
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1511,95.689,9.5689
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1505,69.664,6.9664
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1524,88.126,8.8126
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1504,84.312,8.4312
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1527,97.66,9.766
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1541,88.281,8.8281
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.155,95.861,9.5861
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1496,67.86,6.786
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,74.325,7.4325
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1514,80.107,8.0107
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,77.933,7.7933
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1509,69.043,6.9043
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,71.273,7.1273
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1502,78.659,7.8659
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1521,73.453,7.3453
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1496,73.469,7.3469
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1525,84.38,8.438
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,68.317,6.8317
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.153,68.845,6.8845
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1518,83.322,8.3322
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1524,69.549,6.9549
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1505,73.277,7.3277
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1524,68.951,6.8951
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1522,101.882,10.1882
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1531,74.587,7.4587
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1506,74.3,7.43
"SELECT ?X ?Y WHERE{
	?X <http://www.w3.org/1999/02",0.1516,67.234,6.7234
